"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"@[[USER]] And Trump has to go....🤔🤯  [[I]]’ve got one [[word]] #AntiFA 🤷🏻‍♀️","@[[ABUSERS]] And Trump has to go....🤔🤯  [[me]]’ve got one [[mots]] #AntiFA 🤷🏻‍♀️",0.06099909543991089,0.5343148708343506,0,1,0,59,"Successful"
"@USER @USER According to the liberals yes!  Guilty unless she proves her innocence!  Wait are you a man? If so then No you can not be trusted ever! How [[dare]] you make a claim against a woman! Women are above the [[sins]] of man!  We are perfect!","@USER @USER According to the liberals yes!  Guilty unless she proves her innocence!  Wait are you a man? If so then No you can not be trusted ever! How [[admire]] you make a claim against a woman! Women are above the [[atone]] of man!  We are perfect!",0.25901657342910767,0.5419836044311523,1,0,1,71,"Successful"
"@USER @USER You’d also know this isn’t about women at all b/c Democrats don’t call for justice for women assaulted by Democrats when there is both evidence of injury &amp; police reports. You’d know Dems only demand conservatives be found guilty upon accusation. You’d know this is all political. URL","@USER @USER You’d also know this isn’t about women at all b/c Democrats don’t call for justice for women assaulted by Democrats when there is both evidence of injury &amp; police reports. You’d know Dems only demand conservatives be found guilty upon accusation. You’d know this is all political. URL",0.8254052400588989,0.8254052400588989,0,0,1,1,"Skipped"
"@[[USER]] @[[USER]] Is this #occupy romper [[room]]?","@[[EATERS]] @[[ABUSERS]] Is this #occupy romper [[parliament]]?",0.06920957565307617,0.5510680675506592,0,1,0,96,"Successful"
"@[[USER]] @USER [[If]] everyone of them own guns would they [[feel]] the same [[way]] about gun [[control]]?","@[[ABUSERS]] @USER [[After]] everyone of them own guns would they [[odor]] the same [[pleas]] about gun [[watchdog]]?",0.08077573776245117,0.5094088315963745,0,1,0,188,"Successful"
"@[[USER]] [[Yeah]] my exact thoughts here. Real uphill climb [[tho]] to get people to stop saying dumb [[shit]] on the internet.","@[[GUESTS]] [[Ok]] my exact thoughts here. Real uphill climb [[xiu]] to get people to stop saying dumb [[poo]] on the internet.",0.18003034591674805,0.5022823810577393,1,0,1,138,"Successful"
"@USER I [[think]] it’s [[ok]] to say “I disagree with Bernie on some [[military]] [[spending]] and find his record on gun [[control]] troubling” but [[still]] [[support]] him.","@USER I [[reckon]] it’s [[guten]] to say “I disagree with Bernie on some [[militarily]] [[charges]] and find his record on gun [[watchdog]] troubling” but [[anymore]] [[pomoc]] him.",0.08756887912750244,0.5649195909500122,0,1,0,232,"Successful"
"@[[USER]] As if....","@[[ABUSERS]] As if....",0.058294832706451416,0.20513063669204712,0,0,0,28,"Failed"
"@USER @USER @USER [[Please]] [[follow]] Yoda Liberals","@USER @USER @USER [[Kindly]] [[oversight]] Yoda Liberals",0.1460626721382141,0.7746989727020264,0,1,0,86,"Successful"
"@[[USER]] this is [[BULLSHIT]]! Some [[crappy]] pop star in Philly instead of the Fresh Prince &amp; DJ Jazzy Jeff! All of America needs to take a knee over this","@[[BUYERS]] this is [[HOOEY]]! Some [[decadent]] pop star in Philly instead of the Fresh Prince &amp; DJ Jazzy Jeff! All of America needs to take a knee over this",0.17192977666854858,0.5862181782722473,1,0,1,120,"Successful"
"@USER Any mention of using the 25th Amendment on obama would have had the left screaming racism.","@USER Any mention of using the 25th Amendment on obama would have had the left screaming racism.",0.6280359029769897,0.6280359029769897,1,1,0,1,"Skipped"
"[[Trump]] Is Making America Great Again   via @[[USER]] [[URL]]","[[Bitch]] Is Making America Great Again   via @[[ABUSERS]] [[HTTP]]",0.059376657009124756,0.7737025618553162,0,1,0,53,"Successful"
"@USER Thats because you are an old man.","@USER Thats because you are an old man.",0.9191092252731323,0.9191092252731323,0,0,1,1,"Skipped"
"@[[USER]] @[[USER]] [[Is]] there an [[aluminum]] [[pole]] anywhere to [[be]] [[seen]]?","@[[EATERS]] @[[ABUSERS]] [[Does]] there an [[thwart]] [[masthead]] anywhere to [[got]] [[detected]]?",0.06738108396530151,0.5158376693725586,0,1,0,195,"Successful"
"[[History]] [[will]] judge you [[well]]."" - #QAnon [[URL]]","[[Conte]] [[gonna]] judge you [[even]]."" - #QAnon [[HTTP]]",0.06961315870285034,0.171941876411438,0,0,0,111,"Failed"
"@[[USER]] @[[USER]] @[[USER]] @USER It's funny how liberals and [[Democrats]] [[work]] [[together]] but fight on [[Twitter]]","@[[EATERS]] @[[ABUSERS]] @[[RENTER]] @USER It's funny how liberals and [[Commies]] [[operation]] [[assemblage]] but fight on [[Youtube]]",0.08175760507583618,0.503760576248169,0,1,0,174,"Successful"
"After all my [[years]] of [[complaining]] [[im]] finally getting my [[bitch]] [[ass]] wisdom teeth out so I can stop [[fucking]] crying","After all my [[centuries]] of [[fussing]] [[hayashi]] finally getting my [[biatch]] [[cul]] wisdom teeth out so I can stop [[kissed]] crying",0.17091697454452515,0.6843172907829285,1,0,1,179,"Successful"
"@[[USER]] He's [[still]] around?","@[[ABUSERS]] He's [[so]] around?",0.05987894535064697,0.30026382207870483,0,0,0,60,"Failed"
"@USER @USER @USER When we Satan call him home #Soros.","@USER @USER @USER When we Satan call him home #Soros.",0.7258485555648804,0.7258485555648804,0,0,1,1,"Skipped"
"@USER About 20 of them [[Motherfuckers]] ‼️","@USER About 20 of them [[Bozos]] ‼️",0.1585058569908142,0.89540696144104,1,0,1,55,"Successful"
"@USER nah my foodie [[ass]] will gladly say it. that works on absolutely no one's [[fucking]] palate.","@USER nah my foodie [[cul]] will gladly say it. that works on absolutely no one's [[kiss]] palate.",0.16623103618621826,0.800669252872467,1,0,1,77,"Successful"
"About to [[start]]!! #SuccessConnect [[URL]]","About to [[engage]]!! #SuccessConnect [[HTTP]]",0.056730806827545166,0.06606298685073853,0,0,0,60,"Failed"
"@USER Liberals are like adding salt to beer - they spoil everything...","@USER Liberals are like adding salt to beer - they spoil everything...",0.7253924608230591,0.7253924608230591,1,1,0,1,"Skipped"
"@USER @USER There is help for your mental illness.  Good grief you [[liberals]] are seriously disturbed.","@USER @USER There is help for your mental illness.  Good grief you [[liberalism]] are seriously disturbed.",0.3031509518623352,0.7308958768844604,1,0,1,20,"Successful"
"@[[USER]] @[[USER]] @[[USER]] [[This]] is the kind of healthcare provision [[religious]] conservatives have [[given]] America. #SaveOurNHS URL","@[[EATERS]] @[[ABUSERS]] @[[ABUSERS]] [[That]] is the kind of healthcare provision [[heretic]] conservatives have [[dispensed]] America. #SaveOurNHS URL",0.08664166927337646,0.637341320514679,0,1,0,146,"Successful"
"@USER gonna need a whole [[ass]] rant thread done in the utara loghat to really feel it haha","@USER gonna need a whole [[cul]] rant thread done in the utara loghat to really feel it haha",0.20067161321640015,0.8896647691726685,1,0,1,35,"Successful"
"@USER This is not possible. California has implemented strict gun control. Only law enforcement and those fortunate enough to get a permit can carry in public. “Assault weapons” are banned.","@USER This is not possible. California has implemented strict gun control. Only law enforcement and those fortunate enough to get a permit can carry in public. “Assault weapons” are banned.",0.7278542518615723,0.7278542518615723,0,0,1,1,"Skipped"
"@[[USER]] @[[USER]] @[[USER]] @USER Don’t let the MSM keep calling it a second referendum. As there will [[be]] a Remain in EU [[option]] it is [[really]] a [[People]]’s Vote. One problem with 3 [[options]] could be just over 1/3 is bigger than just under 2/3. Perhaps 2 [[stages]] would be [[better]].","@[[ABUSERS]] @[[EATERS]] @[[ABUSERS]] @USER Don’t let the MSM keep calling it a second referendum. As there will [[got]] a Remain in EU [[replacing]] it is [[awfully]] a [[Burgers]]’s Vote. One problem with 3 [[elect]] could be just over 1/3 is bigger than just under 2/3. Perhaps 2 [[ballpark]] would be [[tougher]].",0.08955204486846924,0.5031397938728333,0,1,0,352,"Successful"
"@[[USER]] You are [[gorgeous]]","@[[ABUSERS]] You are [[leggy]]",0.047610580921173096,0.7945598363876343,0,1,0,56,"Successful"
"@[[USER]] @[[USER]] I'm [[waiting]] for the snow-flake [[conservatives]]"" to [[become]] [[transparent]] in the SCOTUS [[process]].""","@[[EATERS]] @[[ABUSERS]] I'm [[sufferance]] for the snow-flake [[tory]]"" to [[constitutes]] [[translucent]] in the SCOTUS [[lawsuits]].""",0.06488561630249023,0.4167652726173401,0,0,0,171,"Failed"
"@USER @USER @USER @USER @USER with the caption so much for the tolerant left"" ... yup you fit the description of ANTIFA . I suspect you are not a threat as I doubt you can attack any reporters from your mom's basement.""","@USER @USER @USER @USER @USER with the caption so much for the tolerant left"" ... yup you fit the description of ANTIFA . I suspect you are not a threat as I doubt you can attack any reporters from your mom's basement.""",0.8782734870910645,0.8782734870910645,0,0,1,1,"Skipped"
"@USER Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some [[shit]]! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album URL","@USER Happy 1stbirthday to Savage(Songs from a Broken World)! This time lst yr it dropped in my door and damn did it do some [[merde]]! 🎶 Little did we all know the ride it was going to take you and us as fans on. Thank you for this masterpiece! #garynuman #Savage #no2album URL",0.28474974632263184,0.6478192806243896,1,0,1,76,"Successful"
"@[[USER]] @[[USER]] Because [[I]] [[knew]] it would flush out the one Dutch antifa"" on [[Twitter]]. [[I]] was [[feeling]] lonely.""","@[[EATERS]] @[[ABUSERS]] Because [[me]] [[fathom]] it would flush out the one Dutch antifa"" on [[Bloggers]]. [[me]] was [[brainchild]] lonely.""",0.06883472204208374,0.6010943651199341,0,1,0,153,"Successful"
"@[[USER]] I [[want]] you to [[want]] me when you are clearheaded. Her eyebrows rose in [[question]] and challenge, waiting for his [[response]].""","@[[ABUSERS]] I [[jealous]] you to [[wanna]] me when you are clearheaded. Her eyebrows rose in [[lawsuit]] and challenge, waiting for his [[overreaction]].""",0.08549332618713379,0.521313488483429,0,1,0,195,"Successful"
"#MAGA [[much]]? URL","#MAGA [[sizable]]? URL",0.07474255561828613,0.08858919143676758,0,0,0,11,"Failed"
"@USER The epitome of class. A big [[fat]] class.","@USER The epitome of class. A big [[bold]] class.",0.17920321226119995,0.9267271161079407,1,0,1,28,"Successful"
"@USER I hope it was. [[Fucken]] dinosaur thought he Steinbrenner 😂😂","@USER I hope it was. [[Cmon]] dinosaur thought he Steinbrenner 😂😂",0.17057400941848755,0.9116020798683167,1,0,1,58,"Successful"
"#[[Political]] zealotry &amp; #tribalism are the [[new]] #religion. #America has a problem. Are you contributing to it?URL #partisanship #tcot #[[Conservatives]] #[[conservative]] #GOP #Democrats #Progressives #[[Liberals]] #think  #Reason","#[[Politician]] zealotry &amp; #tribalism are the [[novo]] #religion. #America has a problem. Are you contributing to it?URL #partisanship #tcot #[[Preservatives]] #[[scrupulous]] #GOP #Democrats #Progressives #[[Fascists]] #think  #Reason",0.12251603603363037,0.5530263185501099,0,1,0,92,"Successful"
"#meneither! She is a [[liar]]. [[Clear]] as [[day]] a [[liar]]. [[URL]]","#meneither! She is a [[fictitious]]. [[Unmistakable]] as [[jours]] a [[deception]]. [[HTTP]]",0.2450389266014099,0.8127870559692383,1,0,1,110,"Successful"
"@USER [[Is]] that how [[easily]] you are offended? [[Interesting]]... Good night sister. Hope someone [[brings]] a great twitter [[experience]] your way too.","@USER [[Lies]] that how [[effortlessly]] you are offended? [[Outlandish]]... Good night sister. Hope someone [[begets]] a great twitter [[enjoy]] your way too.",0.09049475193023682,0.5017387866973877,0,1,0,209,"Successful"
"@USER @USER He’s so tired of all these liberals everywhere. He’s afraid “All this will go away....”. His money. His power. His tax payer [[paid]]  junkets. His unbridled [[arrogance]] is [[sick]]. Keep the pressure on! It’s working.","@USER @USER He’s so tired of all these liberals everywhere. He’s afraid “All this will go away....”. His money. His power. His tax payer [[awarded]]  junkets. His unbridled [[pretension]] is [[patient]]. Keep the pressure on! It’s working.",0.23580926656723022,0.5353212356567383,1,0,1,128,"Successful"
"@[[USER]] There are no principled [[conservatives]].","@[[BUYERS]] There are no principled [[republicans]].",0.1142464280128479,0.1848393678665161,0,0,0,28,"Failed"
"[[Honestly]] we all know he’s stupid but what is actually surprising is how [[dumb]] and easily persuaded the people of our country are .. he’ll say [[shit]] like this and every white [[redneck]] is screaming “YEAH MAGA BABY” URL","[[Sincerely]] we all know he’s stupid but what is actually surprising is how [[speechless]] and easily persuaded the people of our country are .. he’ll say [[jesus]] like this and every white [[peckerwood]] is screaming “YEAH MAGA BABY” URL",0.1852942705154419,0.506730854511261,1,0,1,172,"Successful"
"@[[USER]] She is my [[friend]]","@[[ABUSERS]] She is my [[chummy]]",0.0555383563041687,0.8312814235687256,0,1,0,57,"Successful"
"@USER And Sarah's [[story]], [[egad]]! The producer who's asked if he could fall for a nymphet and [[responds]] absolutely!""""","@USER And Sarah's [[myths]], [[geeze]]! The producer who's asked if he could fall for a nymphet and [[conform]] absolutely!""""",0.056994736194610596,0.6486369371414185,0,1,0,96,"Successful"
"@[[USER]] @USER what if the cops are [[part]] of the antifa","@[[ABUSERS]] @USER what if the cops are [[slices]] of the antifa",0.2047666311264038,0.5583924055099487,0,1,0,61,"Successful"
"@USER He is reprehensible. Him and Durbin.","@USER He is reprehensible. Him and Durbin.",0.7327536940574646,0.7327536940574646,1,1,0,1,"Skipped"
"@USER @USER @USER @USER @USER @USER 1) A fetus may or may not become a baby. 1/3 or pregnancies end in miscarriage. [[If]] a woman [[had]] pregnancy [[complications]] that could kill her are [[Conservatives]] [[going]] to [[let]] her dies because the fetus she is carrying has a 2/3 [[chance]] [[surviving]]?","@USER @USER @USER @USER @USER @USER 1) A fetus may or may not become a baby. 1/3 or pregnancies end in miscarriage. [[While]] a woman [[enjoys]] pregnancy [[morbidity]] that could kill her are [[Conservatism]] [[gonna]] to [[gonna]] her dies because the fetus she is carrying has a 2/3 [[chances]] [[victims]]?",0.15907245874404907,0.5138497352600098,0,1,0,238,"Successful"
"@[[USER]] just sitting on the bus listening to the most sensible thing and I'm [[trying]] not to [[tear]] up I [[miss]] your father so much and it hurts to watch and listen to him I wish he was here but I know for a fact he is with all of us and he will [[always]] [[forever]] be the best","@[[TENANT]] just sitting on the bus listening to the most sensible thing and I'm [[tempt]] not to [[rips]] up I [[fails]] your father so much and it hurts to watch and listen to him I wish he was here but I know for a fact he is with all of us and he will [[incessantly]] [[never]] be the best",0.06590044498443604,0.5604361295700073,0,1,0,149,"Successful"
"@[[USER]] Dump [[MasterCard]]","@[[EATERS]] Dump [[amex]]",0.12231665849685669,0.7624301314353943,0,1,0,30,"Successful"
"@[[USER]] [[Of]] [[course]] you are!!","@[[ABUSERS]] [[Among]] [[road]] you are!!",0.048828065395355225,0.685149073600769,0,1,0,52,"Successful"
"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aww you pooky bear...You are such a victim.","@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Aww you pooky bear...You are such a victim.",0.7456830739974976,0.7456830739974976,1,1,0,1,"Skipped"
"@USER Takes a lot of monthly walks to the mailbox to afford that kinda cheese. Liberals and their [[wise]] spending habits..😂","@USER Takes a lot of monthly walks to the mailbox to afford that kinda cheese. Liberals and their [[malin]] spending habits..😂",0.2583737373352051,0.5734917521476746,0,1,0,32,"Successful"
"@[[USER]] [[Thanks]] and you are a good looking young man and hopefully will find yourself a loving beautiful young [[man]] to [[love]] and [[love]] you.","@[[PATRONS]] [[Reconnaissance]] and you are a good looking young man and hopefully will find yourself a loving beautiful young [[dawg]] to [[luv]] and [[lover]] you.",0.06295561790466309,0.5388749837875366,0,1,0,175,"Successful"
"@USER She says no. You are now sad. She then realizes what you might actually mean. She slaps you. She says no. Now you are sad AND your face hurts.","@USER She says no. You are now sad. She then realizes what you might actually mean. She slaps you. She says no. Now you are sad AND your face hurts.",0.600380539894104,0.600380539894104,0,0,1,1,"Skipped"
"@USER Patrick [[ass]]??","@USER Patrick [[hiney]]??",0.17181622982025146,0.9478489756584167,1,0,1,35,"Successful"
"@USER Exactly. She doesn't want to perjure herself since she is being nothing but a [[paid]] [[actress]].","@USER Exactly. She doesn't want to perjure herself since she is being nothing but a [[payed]] [[actresses]].",0.3149285316467285,0.5367020964622498,0,1,0,30,"Successful"
"@USER Ivanka speaking about empowering women is embarrassing. She was given everything on a silver platter by her father and is one of the least empowered women in America. She is fully dependent on her father. She preferred cheap labor and disempowered women to make her products.","@USER Ivanka speaking about empowering women is embarrassing. She was given everything on a silver platter by her father and is one of the least empowered women in America. She is fully dependent on her father. She preferred cheap labor and disempowered women to make her products.",0.6246178150177002,0.6246178150177002,1,1,0,1,"Skipped"
"@[[USER]] [[How]] is this [[possible]]?  [[Brady]] [[gave]] California a [[A]]+ [[rating]] on [[gun]] control.","@[[ABUSERS]] [[Way]] is this [[likely]]?  [[Quarterback]] [[carried]] California a [[per]]+ [[ranking]] on [[guns]] control.",0.09829497337341309,0.46984267234802246,0,0,0,352,"Failed"
"@USER @USER @USER @USER Chris Burns you are a [[fascist]]. Nothing more than that.","@USER @USER @USER @USER Chris Burns you are a [[globalist]]. Nothing more than that.",0.17792803049087524,0.8813848495483398,1,0,1,31,"Successful"
"@USER @USER @USER May be you have forgotten that at the moment we are EU citizens and so all rights afforded to us are the same as for other EU citizens. Don’t believe all the [[shit]] that goes on in your head.","@USER @USER @USER May be you have forgotten that at the moment we are EU citizens and so all rights afforded to us are the same as for other EU citizens. Don’t believe all the [[hell]] that goes on in your head.",0.28619617223739624,0.5257573127746582,1,0,1,63,"Successful"
"@USER Thanks to all the bleeding [[heart]] liberals who would rather pay for illegal immigrants then people who are battling cancer.","@USER Thanks to all the bleeding [[coeur]] liberals who would rather pay for illegal immigrants then people who are battling cancer.",0.4970322251319885,0.6706197261810303,0,1,0,32,"Successful"
"@USER Hollywood is packed with [[pedophiles]]","@USER Hollywood is packed with [[violators]]",0.27665984630584717,0.9081705212593079,1,0,1,54,"Successful"
"&[[lt]];BECAUSE [[YOU]] [[ARE]] [[MY]] 현재&gt; Because you are my 현재, [[so]] I'll [[cherish]] [[every]] [[moment]] with you. You are my [[past]], [[present]] and my [[future]]."" [[Still]] [[trying]] my [[utmost]] to [[collect]] his [[postcard]] :(  [[Link]]: URL #HAPPYHYUNJAEDAY  #BELIEVE_HYUNJAE_DAY #너의존재가_기적이야 URL","&[[lieutenant]];BECAUSE [[YA]] [[BECOMING]] [[MEIN]] 현재&gt; Because you are my 현재, [[even]] I'll [[costly]] [[all]] [[tiempo]] with you. You are my [[archaic]], [[existent]] and my [[futur]]."" [[Meanwhile]] [[wants]] my [[whopping]] to [[sampled]] his [[card]] :(  [[Bind]]: URL #HAPPYHYUNJAEDAY  #BELIEVE_HYUNJAE_DAY #너의존재가_기적이야 URL",0.06361103057861328,0.5300458669662476,0,1,0,437,"Successful"
"@USER [[Pussy]]","@USER [[Auntie]]",0.16522973775863647,0.9489161968231201,1,0,1,35,"Successful"
"@USER @[[USER]] @USER @USER @[[USER]] @USER @USER @USER @[[USER]] @[[USER]] @[[USER]] @[[USER]] @USER The deeper in they get the [[less]] [[likely]] to scrap or even [[stop]]... we need it scrapped now before more wasted on it and before more contracts signed.","@USER @[[ABUSERS]] @USER @USER @[[ABUSERS]] @USER @USER @USER @[[ABUSERS]] @[[ABUSERS]] @[[ABUSERS]] @[[EATERS]] @USER The deeper in they get the [[lesser]] [[peril]] to scrap or even [[arrested]]... we need it scrapped now before more wasted on it and before more contracts signed.",0.11251944303512573,0.5008522272109985,0,1,0,230,"Successful"
"@USER which is why im loving all this shit right now LOL","@USER which is why im loving all this shit right now LOL",0.836355447769165,0.836355447769165,1,1,0,1,"Skipped"
"A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us URL  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope URL","A Divided Self or “My Name is Legion”  Demon possession overall is marked by a loss of freedom.  The Gadarenes are Us URL  #ergnews #antinazigr #antifagr #antifa #Stopthehate #GoldenDawn #GDtrial #JesusChrist #JesusSaves #JesusIsLord #JesusIsGod #prayers #hope URL",0.855790376663208,0.855790376663208,0,0,1,1,"Skipped"
"[[And]] this from ... California  #MAGA [[URL]]","[[Nor]] this from ... California  #MAGA [[HTTP]]",0.06626218557357788,0.07974231243133545,0,0,0,14,"Failed"
"@[[USER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USER]] [[Don]]’t forget Antifa &amp; [[Southern]] Poverty Smear [[Center]].","@[[EATERS]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[ABUSERS]] [[Knack]]’t forget Antifa &amp; [[Easterly]] Poverty Smear [[Establishments]].",0.0712212324142456,0.5131063461303711,0,1,0,136,"Successful"
"@[[USER]] @[[USER]] [[Words]]....[[Words]]...  [[Monday]] is a [[different]] [[day]]...","@[[EATERS]] @[[ABUSERS]] [[Lyrics]]....[[Rhetoric]]...  [[Sabbath]] is a [[seperate]] [[time]]...",0.061808884143829346,0.6576405167579651,0,1,0,213,"Successful"
"@USER @USER Barking mad you are   URL 🎥 who let the [[dogs]] out-Bekhit Fahim - YouTube URL","@USER @USER Barking mad you are   URL 🎥 who let the [[schnauzer]] out-Bekhit Fahim - YouTube URL",0.27243924140930176,0.5765354633331299,0,1,0,31,"Successful"
"@USER @USER @USER @USER @USER [[Monkeys]] have been used for centuries to dehumanize [[black]] [[people]] but none of that has anything to do with the 5th largest economy in the world and a 9 billion surplus. Everything else you are saying is [[nonsense]]. Againtske your L and leave","@USER @USER @USER @USER @USER [[Epa]] have been used for centuries to dehumanize [[negro]] [[gens]] but none of that has anything to do with the 5th largest economy in the world and a 9 billion surplus. Everything else you are saying is [[nonsensical]]. Againtske your L and leave",0.2561769485473633,0.5621213912963867,1,0,1,131,"Successful"
". . . And we [[wonder]] why [[conservatives]] who [[work]] for [[Twitter]] fear [[saying]] [[so]] . . URL",". . . And we [[dumbfounded]] why [[governors]] who [[jobs]] for [[Youtube]] fear [[allege]] [[equally]] . . URL",0.1419137716293335,0.5265994071960449,0,1,0,174,"Successful"
"@[[USER]] @[[USER]] Abso-fucking-lutely. [[That]] [[shit]] was here already!","@[[PATRONS]] @[[BUYERS]] Abso-fucking-lutely. [[This]] [[jesus]] was here already!",0.1562371850013733,0.2498069405555725,1,1,1,105,"Failed"
"@[[USER]] @[[USER]] @[[USER]] Liberals [[have]] [[made]] it an [[art]] [[form]]. #TroughTime🐷 ♠️","@[[WEARER]] @[[EATERS]] @[[ABUSERS]] Liberals [[got]] [[waged]] it an [[painter]] [[train]]. #TroughTime🐷 ♠️",0.07700783014297485,0.5620993375778198,0,1,0,202,"Successful"
"@USER @[[USER]] [[I]] [[see]] [[May]] in the same [[light]] as yourself. [[Even]] the [[last]] [[election]] was about her and not the [[Conservatives]].  [[A]] split is [[coming]] to the Tory partyvery [[soon]]!","@USER @[[CLIENT]] [[me]] [[staring]] [[Mai]] in the same [[lamppost]] as yourself. [[Conversely]] the [[yesteryear]] [[suffrage]] was about her and not the [[Preservative]].  [[para]] split is [[entrances]] to the Tory partyvery [[prematurely]]!",0.06298220157623291,0.508222758769989,0,1,0,265,"Successful"
"@[[USER]] ........[[thank]] God it was not a mosque !!","@[[ABUSERS]] ........[[praise]] God it was not a mosque !!",0.14630281925201416,0.5218218564987183,0,1,0,75,"Successful"
"@USER @USER You can't be this dense. The point is the same - you can't presume someone is guilty just because they're part of a group that's a popular target.  For southern whites in the 40s, it was black men. For modern liberals, it's conservative white men. They're the [[devil]]"".""","@USER @USER You can't be this dense. The point is the same - you can't presume someone is guilty just because they're part of a group that's a popular target.  For southern whites in the 40s, it was black men. For modern liberals, it's conservative white men. They're the [[conjurer]]"".""",0.35494834184646606,0.5369125604629517,1,0,1,77,"Successful"
"@USER @USER You are a liar [[Ed]]. You have always been a liar. The people in Puerto Rico [[lives]] in [[squalor]]. [[Govt]] officials hid supplies sent. Miss reported death toll due to hurricane. Stop [[lying]]!","@USER @USER You are a liar [[Edition]]. You have always been a liar. The people in Puerto Rico [[inhabits]] in [[hardship]]. [[Administrations]] officials hid supplies sent. Miss reported death toll due to hurricane. Stop [[iie]]!",0.3088340759277344,0.5012965798377991,1,0,1,136,"Successful"
"@[[USER]] @[[USER]] @USER ALT RIGHT""...LMAO...nope, we're just not Marxists #SocialismSucks""","@[[ABUSERS]] @[[EATERS]] @USER ALT RIGHT""...LMAO...nope, we're just not Marxists #SocialismSucks""",0.25830692052841187,0.5404466390609741,0,1,0,59,"Successful"
"@[[USER]] [[Can]] it [[be]] an [[alert]] that he is [[resigning]]??!!🤔🤔👍🏼","@[[ABUSERS]] [[Ca]] it [[come]] an [[vigilante]] that he is [[abandoning]]??!!🤔🤔👍🏼",0.07278293371200562,0.518109917640686,0,1,0,112,"Successful"
"Benidorm ✅  Creamfields ✅  Maga ✅   Not too [[shabby]] of a [[summer]]","Benidorm ✅  Creamfields ✅  Maga ✅   Not too [[sleazebag]] of a [[ronald]]",0.15273380279541016,0.7809689044952393,0,1,0,42,"Successful"
"@[[USER]] Now that's what [[I]] [[call]] an Antifa Supersoldier","@[[RENTER]] Now that's what [[me]] [[dawa]] an Antifa Supersoldier",0.06772702932357788,0.11770087480545044,0,0,0,65,"Failed"
"11/21 Political Corruption:  Texans: Among liberals and conservs, R's and D's, large majorities [[favor]] [[limits]] on campaign spending and [[say]] the high [[cost]] of [[campaigning]] discourages many good [[candidates]] from running for president.” #BetoforSenate URL","11/21 Political Corruption:  Texans: Among liberals and conservs, R's and D's, large majorities [[affirmative]] [[confining]] on campaign spending and [[tells]] the high [[royalties]] of [[agitating]] discourages many good [[candidate]] from running for president.” #BetoforSenate URL",0.23294633626937866,0.5064835548400879,0,1,0,216,"Successful"
"@[[USER]] can you [[tell]] Cal I [[said]] how are you? I just [[wanna]] [[know]] how he is [[doing]]. 😊💜","@[[USERNAME]] can you [[chatter]] Cal I [[confirmed]] how are you? I just [[yearn]] [[acknowledging]] how he is [[conducted]]. 😊💜",0.04692798852920532,0.05886894464492798,0,0,0,189,"Failed"
"@USER @[[USER]] @USER @USER @USER @USER Conservatives who love [[draft]] dodgers. I [[love]] it.","@USER @[[EATERS]] @USER @USER @USER @USER Conservatives who love [[eraser]] dodgers. I [[luv]] it.",0.07706272602081299,0.5044212937355042,0,1,0,117,"Successful"
"@USER Wrong 99 percent of the time she is in a bed or laying down suntanning all summer long she is bland like a dry piece of toast! ... carry on #BB20","@USER Wrong 99 percent of the time she is in a bed or laying down suntanning all summer long she is bland like a dry piece of toast! ... carry on #BB20",0.7261313199996948,0.7261313199996948,0,0,1,1,"Skipped"
"@[[USER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[USER]] @[[USER]] @[[USER]] @[[USER]] @[[USER]] @USER @[[USER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why do the libdems deserve your anger [[today]] more than (1) [[conservatives]] (2) Corbyn?","@[[SUBSCRIBER]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @[[TALKERS]] @[[ABUSERS]] @[[ABUSERS]] @[[EATERS]] @[[EATERS]] @USER @[[USERNAME]] @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Why do the libdems deserve your anger [[dated]] more than (1) [[preservatives]] (2) Corbyn?",0.09517353773117065,0.5094152092933655,0,1,0,265,"Successful"
